Timestamp,AoI
12241.354428249,-0.008092481999483425
12242.353712008,-0.008921079999709036
12243.353801252,-0.008914244999687071
12244.353891678,-0.008923432000301545
12245.354212195,-0.008733492000828846
12246.354038229,-0.009002015000078245
12247.354552921,-0.008582972999647609
12248.354382905,-0.00891008399958082
12249.354522944,-0.008933899000112433
12250.354908797,-0.008734454999284935
12251.354842832,-0.008929015000830987
12252.355168959,-0.008697537999978522
12253.354920397,-0.009033972999532125
12254.355161909,-0.008886833000360639
12255.355158567,-0.009062733000973822
12256.355157649,-0.009174041999358451
12257.355171415,-0.009334296000815812
12258.355198975,-0.009469812001043465
12259.355179553,-0.009674588000052609
12260.355169924,-0.009866442000202369
12261.356206855,-0.008951772000727942
12262.368097222,0.002789815000141971
12263.373127556,0.007701017000727006
12264.370782911,0.005196870000872877
12265.376919265,0.011217666999073117
12266.380906053,0.01505269300105283
12267.370254291,0.00429618899943307
12268.374529224,0.008431304999248823
12269.374353118,0.00813860400012345
12270.370920569,0.004551330999674974
12271.373600102,0.007125453999833553
12272.357612364,-0.008946785999796703
12273.370067308,0.0034250270000484306
12274.367602387,0.0008809179998934269
12275.389254759,0.02245067700096115
12276.370430076,0.0035347699995327275
12277.3733351,0.006345458999930997
12278.378494652,0.011414712000259897
12279.365885677,-0.0012815980007871985
12280.359508674,-0.007740787999864551
12281.374219431,0.006822670000474318
12282.375182495,0.007671547000427381
12283.358656552,-0.008958767999502015
12284.358721461,-0.008998232000521966
12285.359436648,-0.008382213000004413
12286.358940552,-0.008966756000518217
12287.359399328,-0.008593297001425526
12288.359096247,-0.008998897999845212
12289.359247575,-0.008959387001596042
12290.359416105,-0.008886173998689628
12291.359453577,-0.008953130000008969
12292.359532066,-0.008979790998637327
12293.359614591,-0.009009157000036794
